"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Abundance Ratio 44 DMSO  40 DMSO"	"Abundance Ratio 44 sema  40 sema"	"Abundance Ratio 47 DMSO  40 DMSO"	"Abundance Ratio 47 sema  40 sema"	"Abundance Ratio 51 DMSO  40 DMSO"	"Abundance Ratio 51 sema  40 sema"	"Abundance Ratio 55 DMSO  40 DMSO"	"Abundance Ratio 55 sema  40 sema"	"Abundance Ratio 58 DMSO  40 DMSO"	"Abundance Ratio 58 sema  40 sema"	"Abundance Ratio 60 DMSO  40 DMSO"	"Abundance Ratio 60 sema  40 sema"	"Abundance Ratio 63 DMSO  40 DMSO"	"Abundance Ratio 63 sema  40 sema"	"Abundance Ratio 66 DMSO  40 DMSO"	"Abundance Ratio 66 sema  40 sema"	"Abundance Ratio 70 DMSO  40 DMSO"	"Abundance Ratio 70 sema  40 sema"	"Abundances Grouped 40 DMSO"	"Abundances Grouped 40 sema"	"Abundances Grouped 44 DMSO"	"Abundances Grouped 44 sema"	"Abundances Grouped 47 DMSO"	"Abundances Grouped 47 sema"	"Abundances Grouped 51 DMSO"	"Abundances Grouped 51 sema"	"Abundances Grouped 55 DMSO"	"Abundances Grouped 55 sema"	"Abundances Grouped 58 DMSO"	"Abundances Grouped 58 sema"	"Abundances Grouped 60 DMSO"	"Abundances Grouped 60 sema"	"Abundances Grouped 63 DMSO"	"Abundances Grouped 63 sema"	"Abundances Grouped 66 DMSO"	"Abundances Grouped 66 sema"	"Abundances Grouped 70 DMSO"	"Abundances Grouped 70 sema"	"Found in Sample in S1 F1 126 Sample 40 DMSO"	"Found in Sample in S2 F2 126 Sample 40 sema"	"Found in Sample in S4 F1 127C Sample 44 DMSO"	"Found in Sample in S13 F2 127C Sample 44 sema"	"Found in Sample in S6 F1 128C Sample 47 DMSO"	"Found in Sample in S15 F2 128C Sample 47 sema"	"Found in Sample in S8 F1 129C Sample 51 DMSO"	"Found in Sample in S17 F2 129C Sample 51 sema"	"Found in Sample in S10 F1 130C Sample 55 DMSO"	"Found in Sample in S19 F2 130C Sample 55 sema"	"Found in Sample in S3 F1 127N Sample 58 DMSO"	"Found in Sample in S12 F2 127N Sample 58 sema"	"Found in Sample in S5 F1 128N Sample 60 DMSO"	"Found in Sample in S14 F2 128N Sample 60 sema"	"Found in Sample in S7 F1 129N Sample 63 DMSO"	"Found in Sample in S16 F2 129N Sample 63 sema"	"Found in Sample in S9 F1 130N Sample 66 DMSO"	"Found in Sample in S18 F2 130N Sample 66 sema"	"Found in Sample in S11 F1 131 Sample 70 DMSO"	"Found in Sample in S20 F2 131 Sample 70 sema"	"Number of Protein Groups"	"Modifications"
"-6359780975179109646"	"False"	"High"	"IsMasterProtein"	"Q47156"	"Antitoxin YafN OS=Escherichia coli (strain K12) OX=83333 GN=yafN PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"8.364"	"28"	"2"	"5"	"2"	"97"	"11.2"	"5.57"	"9.89"	"2"	"1.035"	""	"0.993"	""	"0.767"	""	"0.930"	""	"0.863"	""	"0.529"	""	"0.692"	""	"0.607"	""	"0.859"	""	"26.4"	""	"27.3"	""	"26.2"	""	"20.2"	""	"24.5"	""	"22.8"	""	"14.0"	""	"18.3"	""	"16.0"	""	"22.7"	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"81400561747345931"	"False"	"High"	"IsMasterProtein"	"A0A376JCM9"	"Putative lipoprotein OS=Escherichia coli OX=562 GN=NCTC8450_01353 PE=4 SV=1 UPId=UP000254538 PPId=UP000000625"	"0.000"	"8.350"	"14"	"3"	"4"	"3"	"224"	"25.3"	"9.73"	"5.50"	"3"	"0.703"	"0.795"	"0.732"	"0.783"	"0.401"	"0.455"	"0.226"	"0.236"	"0.114"	"0.120"	"0.131"	"0.115"	"0.102"	"0.073"	"0.104"	"0.097"	"0.046"	"0.079"	"65.6"	"80.0"	"46.1"	"63.6"	"48.0"	"62.7"	"26.3"	"36.4"	"14.8"	"18.9"	"7.5"	"9.6"	"8.6"	"9.2"	"6.7"	"5.9"	"6.8"	"7.8"	"3.0"	"6.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2720161273104567931"	"False"	"High"	"IsMasterProtein"	"P0A6I3"	"Pantothenate kinase OS=Escherichia coli (strain K12) OX=83333 GN=coaA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"8.348"	"16"	"4"	"4"	"4"	"316"	"36.3"	"6.81"	"2.21"	"4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"1"	""
"-8005580306601860871"	"False"	"High"	"IsMasterProtein"	"A0A376ZPE4"	"Putative lipoprotein OS=Escherichia coli OX=562 GN=NCTC8179_00965 PE=4 SV=1 UPId=UP000255543 PPId=UP000000625"	"0.000"	"8.316"	"22"	"1"	"6"	"1"	"86"	"8.9"	"8.34"	"22.34"	"1"	"0.801"	"0.760"	"0.833"	"0.669"	"0.663"	"0.853"	"0.669"	"0.664"	"0.582"	"0.482"	"0.754"	"0.656"	"0.592"	"0.436"	"0.407"	"0.314"	"0.491"	"0.657"	"52.2"	"16.0"	"41.8"	"12.2"	"43.5"	"10.7"	"34.7"	"13.7"	"34.9"	"10.6"	"30.4"	"7.7"	"39.4"	"10.5"	"30.9"	"7.0"	"21.2"	"5.0"	"25.6"	"10.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C43]"
"7318962438231857816"	"False"	"High"	"IsMasterProtein"	"Q46861"	"UPF0313 protein YgiQ OS=Escherichia coli (strain K12) OX=83333 GN=ygiQ PE=3 SV=3 UPId=UP000000625 PPId=UP000000625"	"0.000"	"8.293"	"6"	"4"	"5"	"4"	"739"	"83.4"	"9.11"	"0.00"	"4"	"0.569"	""	"0.347"	""	"0.176"	""	"0.097"	""	"0.112"	""	"0.083"	""	"0.075"	""	"0.077"	""	"0.111"	""	"61.4"	""	"34.9"	""	"21.3"	""	"10.8"	""	"6.0"	""	"6.9"	""	"5.1"	""	"4.6"	""	"4.7"	""	"6.8"	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2696098031662953699"	"False"	"High"	"IsMasterProtein"	"A0A1S9JD91"	"TIGR00156 family protein OS=Shigella boydii OX=621 GN=AJR17_012710 PE=4 SV=1 UPId=UP000868349 PPId=UP000000625"	"0.000"	"8.281"	"28"	"2"	"6"	"2"	"81"	"9.0"	"8.53"	"13.01"	"2"	"0.949"	"1.020"	"0.858"	"1.058"	"0.645"	"0.809"	"0.752"	"0.819"	"0.698"	"0.769"	"0.531"	"0.570"	"0.543"	"0.644"	"0.487"	"0.425"	"0.625"	"0.625"	"296.9"	"27.1"	"281.8"	"27.6"	"254.8"	"28.6"	"191.4"	"21.9"	"223.2"	"22.2"	"207.3"	"20.8"	"157.7"	"15.4"	"161.3"	"17.4"	"144.7"	"11.5"	"185.5"	"16.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"1289901205683491272"	"False"	"High"	"IsMasterProtein"	"P39161"	"Uxu operon transcriptional regulator OS=Escherichia coli (strain K12) OX=83333 GN=uxuR PE=4 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"8.277"	"15"	"3"	"5"	"3"	"257"	"29.3"	"5.14"	"3.53"	"3"	"0.878"	""	"0.771"	""	"0.429"	""	"0.382"	""	"0.293"	""	"0.291"	""	"0.308"	""	"0.245"	""	"0.362"	""	"87.2"	""	"76.5"	""	"67.3"	""	"37.4"	""	"33.3"	""	"25.6"	""	"25.4"	""	"26.9"	""	"21.3"	""	"31.6"	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3920980764424616954"	"False"	"High"	"IsMasterProtein"	"P0A8Z3"	"Acyl-CoA thioester hydrolase YbgC OS=Escherichia coli (strain K12) OX=83333 GN=ybgC PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"8.270"	"41"	"4"	"5"	"4"	"134"	"15.6"	"7.50"	"10.02"	"4"	"0.852"	"0.814"	"0.879"	"0.831"	"0.725"	"0.673"	"0.705"	"0.650"	"0.552"	"0.472"	"0.320"	"0.275"	"0.235"	"0.195"	"0.161"	"0.119"	"0.186"	"0.120"	"330.5"	"767.1"	"281.6"	"624.7"	"290.4"	"637.7"	"239.5"	"516.0"	"232.9"	"498.5"	"182.5"	"362.4"	"105.8"	"210.9"	"77.8"	"149.5"	"53.3"	"91.4"	"61.5"	"92.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C113]"
"4101584715872653977"	"False"	"High"	"IsMasterProtein"	"P75777"	"UPF0194 membrane protein YbhG OS=Escherichia coli (strain K12) OX=83333 GN=ybhG PE=2 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"8.254"	"9"	"2"	"3"	"2"	"332"	"36.4"	"5.60"	"4.71"	"2"	"0.703"	"0.759"	"0.555"	"0.585"	"0.282"	"0.269"	"0.226"	"0.229"	"0.186"	"0.178"	"0.102"	"0.180"	"0.142"	"0.152"	"0.113"	"0.156"	"0.157"	"0.166"	"108.3"	"59.2"	"76.1"	"45.0"	"60.1"	"34.6"	"30.6"	"15.9"	"24.5"	"13.5"	"20.2"	"10.6"	"11.0"	"10.7"	"15.4"	"9.0"	"12.2"	"9.2"	"17.0"	"9.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6837351719141419917"	"False"	"High"	"IsMasterProtein"	"P52096"	"Uncharacterized protein YaeR OS=Escherichia coli (strain K12) OX=83333 GN=yaeR PE=4 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"8.236"	"36"	"3"	"5"	"3"	"129"	"14.7"	"5.27"	"6.70"	"3"	"1.004"	""	"0.895"	""	"0.752"	""	"0.936"	""	"0.644"	""	"0.589"	""	"0.628"	""	"0.436"	""	"0.494"	""	"54.6"	""	"54.8"	""	"48.9"	""	"41.0"	""	"51.1"	""	"35.2"	""	"32.2"	""	"34.3"	""	"23.8"	""	"27.0"	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6127438211129202249"	"False"	"High"	"IsMasterProtein"	"A0A2X1NIV4"	"Flavodoxin II OS=Escherichia coli OX=562 GN=fldB_1 PE=3 SV=1 UPId=UP000250780 PPId=UP000000625"	"0.000"	"8.226"	"34"	"1"	"4"	"1"	"41"	"4.6"	"5.10"	"16.43"	"1"	"0.809"	"0.904"	"0.930"	"0.924"	"0.841"	"0.819"	"0.717"	"0.933"	"0.723"	"0.928"	"0.611"	"0.829"	"0.829"	"0.853"	"0.608"	"0.715"	"0.703"	"0.806"	"41.9"	"72.8"	"33.9"	"65.8"	"38.9"	"67.2"	"35.2"	"59.6"	"30.0"	"67.9"	"30.3"	"67.5"	"25.6"	"60.4"	"34.7"	"62.1"	"25.5"	"52.1"	"29.5"	"58.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6709410908597495455"	"False"	"High"	"IsMasterProtein"	"P64479"	"Uncharacterized protein YdiZ OS=Escherichia coli (strain K12) OX=83333 GN=ydiZ PE=4 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"8.175"	"39"	"2"	"3"	"2"	"96"	"10.9"	"4.32"	"5.94"	"2"	"0.881"	"0.895"	"0.881"	"0.645"	"0.732"	"0.537"	"0.772"	"0.719"	"0.935"	"0.849"	"0.569"	"0.515"	"0.824"	"0.525"	"0.715"	"0.712"	"0.986"	"0.623"	"12.3"	"23.0"	"10.8"	"20.6"	"10.8"	"14.9"	"9.0"	"12.4"	"9.5"	"16.6"	"11.5"	"19.6"	"7.0"	"11.9"	"10.1"	"12.1"	"8.8"	"16.4"	"12.1"	"14.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"519077532705056515"	"False"	"High"	"IsMasterProtein"	"P0AFM9"	"Phage shock protein B OS=Escherichia coli (strain K12) OX=83333 GN=pspB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"8.174"	"35"	"2"	"3"	"2"	"74"	"8.8"	"7.43"	"4.85"	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"1"	""
"5825506516900458467"	"False"	"High"	"IsMasterProtein"	"Q327M4"	"[Ribosomal protein S18]-alanine N-acetyltransferase OS=Shigella dysenteriae serotype 1 (strain Sd197) OX=300267 GN=rimI PE=3 SV=1 UPId=UP000002716 PPId=UP000000625"	"0.000"	"8.157"	"30"	"3"	"6"	"3"	"148"	"16.6"	"5.11"	"5.54"	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"1"	""
"-8108438195832111566"	"False"	"High"	"IsMasterProtein"	"F0JSP5"	"Protein-export membrane protein SecG OS=Escherichia fergusonii ECD227 OX=981367 GN=ECD227_2853 PE=3 SV=1 UPId=UP000010293 PPId=UP000000625"	"0.000"	"8.150"	"30"	"2"	"4"	"2"	"99"	"10.1"	"8.62"	"7.76"	"2"	""	"0.675"	""	"0.705"	""	"0.680"	""	"0.553"	""	"0.698"	""	"0.724"	""	"0.642"	""	"0.335"	""	"0.462"	""	"48.4"	""	"32.6"	""	"34.1"	""	"32.9"	""	"26.8"	""	"33.8"	""	"35.0"	""	"31.1"	""	"16.2"	""	"22.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7787350078021108077"	"False"	"High"	"IsMasterProtein"	"A0A377F9I2"	"Conserved protein, UPF0345 family OS=Escherichia coli OX=562 GN=yaiE PE=4 SV=1 UPId=UP000254255 PPId=UP000000625"	"0.000"	"8.149"	"39"	"2"	"4"	"2"	"57"	"6.2"	"4.55"	"9.67"	"2"	"0.900"	"0.914"	"0.841"	"0.844"	"0.537"	"0.562"	"0.392"	"0.445"	"0.148"	"0.187"	"0.077"	"0.102"	"0.065"	"0.108"	"0.028"	"0.086"	"0.039"	"0.078"	"324.8"	"485.6"	"292.4"	"443.9"	"273.0"	"410.0"	"174.3"	"272.7"	"127.3"	"215.9"	"47.9"	"91.0"	"24.9"	"49.5"	"21.2"	"52.2"	"9.1"	"41.7"	"12.7"	"37.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-1139503341326977339"	"False"	"High"	"IsMasterProtein"	"A0A376ZQ04"	"Glucosamine-6-phosphate isomerase OS=Escherichia coli OX=562 GN=nagB_2 PE=4 SV=1 UPId=UP000255543 PPId=UP000000625"	"0.000"	"8.132"	"34"	"2"	"7"	"1"	"85"	"9.3"	"8.24"	"8.52"	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"1"	""
"1379997757188258921"	"False"	"High"	"IsMasterProtein"	"P21151"	"3-ketoacyl-CoA thiolase FadA OS=Escherichia coli (strain K12) OX=83333 GN=fadA PE=1 SV=3 UPId=UP000000625 PPId=UP000000625"	"0.000"	"8.115"	"7"	"2"	"2"	"2"	"387"	"40.9"	"6.80"	"4.54"	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"1"	""
"6707969908144849488"	"False"	"High"	"IsMasterProtein"	"P69801"	"PTS system mannose-specific EIIC component OS=Escherichia coli (strain K12) OX=83333 GN=manY PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"8.012"	"12"	"2"	"3"	"2"	"266"	"27.6"	"5.15"	"5.32"	"2"	"0.984"	"0.715"	"0.985"	"0.589"	"0.922"	"0.521"	"0.801"	"0.624"	"0.711"	"0.612"	"0.632"	"0.405"	"0.504"	"0.528"	"0.469"	"0.289"	"0.455"	"0.389"	"26.8"	"25.8"	"26.4"	"18.5"	"26.4"	"15.2"	"24.7"	"13.5"	"21.5"	"16.1"	"19.1"	"15.8"	"17.0"	"10.5"	"13.5"	"13.6"	"12.6"	"7.5"	"12.2"	"10.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6978932857394004364"	"False"	"High"	"IsMasterProtein"	"A0A0H2VFB3"	"Magnesium-transporting ATPase, P-type 1 OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=mgtA PE=3 SV=1 UPId=UP000001410 PPId=UP000000625"	"0.000"	"7.985"	"3"	"2"	"3"	"2"	"898"	"99.3"	"5.96"	"4.58"	"2"	""	"0.540"	""	"0.294"	""	"0.171"	""	"0.080"	""	"0.098"	""	"0.095"	""	"0.137"	""	"0.066"	""	"0.140"	""	"48.4"	""	"26.2"	""	"14.3"	""	"8.3"	""	"3.9"	""	"4.8"	""	"4.6"	""	"6.6"	""	"3.2"	""	"6.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"1"	"Methylthio [C478]"
"-7013426596947902737"	"False"	"High"	"IsMasterProtein"	"A0A8S0G047"	"Nicotinate-nucleotide adenylyltransferase OS=Escherichia coli OX=562 GN=EIMP300_71010 PE=3 SV=1 UPId=UP000467488 PPId=UP000000625"	"0.000"	"7.976"	"6"	"1"	"2"	"1"	"324"	"37.7"	"5.58"	"7.52"	"1"	"0.947"	""	"0.883"	""	"0.749"	""	"0.640"	""	"0.490"	""	"0.219"	""	"0.194"	""	"0.146"	""	"0.178"	""	"66.4"	""	"62.9"	""	"58.7"	""	"49.7"	""	"42.5"	""	"32.5"	""	"14.5"	""	"12.9"	""	"9.7"	""	"11.8"	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6066484375588789828"	"False"	"High"	"IsMasterProtein"	"P0A7A7"	"Glycerol-3-phosphate acyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=plsB PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"7.944"	"5"	"3"	"5"	"3"	"807"	"91.3"	"8.38"	"0.00"	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"1"	"Methylthio [C528; C529]"
"-7403015228265809579"	"False"	"High"	"IsMasterProtein"	"A0A376VXI5"	"Transcriptional regulator MraZ OS=Escherichia coli OX=562 GN=yabB PE=3 SV=1 UPId=UP000254716 PPId=UP000000625"	"0.000"	"7.933"	"18"	"3"	"5"	"2"	"154"	"17.6"	"9.83"	"13.13"	"3"	"0.969"	"0.943"	"0.948"	"0.866"	"0.762"	"0.827"	"0.912"	"0.835"	"0.919"	"0.843"	"0.783"	"0.715"	"0.759"	"0.802"	"0.657"	"0.646"	"0.719"	"0.677"	"25.7"	"176.7"	"24.9"	"166.6"	"24.4"	"153.0"	"19.6"	"146.2"	"23.5"	"147.5"	"23.7"	"149.0"	"20.2"	"126.3"	"19.5"	"141.8"	"16.9"	"114.1"	"18.5"	"119.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6515633068690585269"	"False"	"High"	"IsMasterProtein"	"P30748"	"Molybdopterin synthase sulfur carrier subunit OS=Escherichia coli (strain K12) OX=83333 GN=moaD PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"7.928"	"36"	"2"	"3"	"2"	"81"	"8.8"	"4.56"	"8.12"	"2"	"1.151"	"1.077"	"1.016"	"0.932"	"0.820"	"0.699"	"0.734"	"0.737"	"0.508"	"0.566"	"0.372"	"0.353"	"0.361"	"0.310"	"0.212"	"0.261"	"0.201"	"0.184"	"81.1"	"122.3"	"93.3"	"131.7"	"82.4"	"114.0"	"66.5"	"85.5"	"59.5"	"90.1"	"41.2"	"69.2"	"30.2"	"43.2"	"29.3"	"38.0"	"17.2"	"31.9"	"16.3"	"22.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2968565366072969558"	"False"	"High"	"IsMasterProtein"	"A0A3L9HQD8"	"Inorganic triphosphatase OS=Escherichia coli OX=562 GN=EAI46_28350 PE=4 SV=1 UPId=UP000435694 PPId=UP000000625"	"0.000"	"7.914"	"13"	"3"	"4"	"3"	"221"	"24.8"	"6.86"	"4.75"	"3"	""	"0.426"	""	"0.214"	""	"0.093"	""	"0.054"	""	"0.041"	""	"0.057"	""	"0.026"	""	"0.016"	""	"0.025"	""	"114.1"	""	"48.6"	""	"24.4"	""	"10.6"	""	"6.2"	""	"4.6"	""	"6.5"	""	"3.0"	""	"1.8"	""	"2.8"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"1"	"Methylthio [C146]"
"-5599412866831941257"	"False"	"High"	"IsMasterProtein"	"P37794"	"Chitooligosaccharide deacetylase ChbG OS=Escherichia coli (strain K12) OX=83333 GN=chbG PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"7.898"	"12"	"2"	"3"	"2"	"249"	"27.8"	"5.92"	"2.23"	"2"	""	"1.003"	""	"1.003"	""	"0.797"	""	"0.894"	""	"0.755"	""	"0.611"	""	"0.493"	""	"0.500"	""	"0.506"	""	"18.4"	""	"18.4"	""	"18.4"	""	"14.7"	""	"16.4"	""	"13.9"	""	"11.2"	""	"9.1"	""	"9.2"	""	"9.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C202]"
"1814163929477284681"	"False"	"High"	"IsMasterProtein"	"P76172"	"Uncharacterized protein YnfD OS=Escherichia coli (strain K12) OX=83333 GN=ynfD PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"7.837"	"30"	"2"	"3"	"2"	"101"	"10.5"	"4.94"	"7.26"	"2"	"0.708"	"0.760"	"0.717"	"0.806"	"0.592"	"0.603"	"0.623"	"0.760"	"0.528"	"0.698"	"0.441"	"0.532"	"0.401"	"0.577"	"0.395"	"0.339"	"0.414"	"0.526"	"65.5"	"52.7"	"46.4"	"40.1"	"47.0"	"42.5"	"38.8"	"31.8"	"40.9"	"40.1"	"34.6"	"36.8"	"28.9"	"28.0"	"26.3"	"30.4"	"25.9"	"17.9"	"27.1"	"27.7"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6104499910451472781"	"False"	"High"	"IsMasterProtein"	"P0AGA6"	"Transcriptional regulatory protein UhpA OS=Escherichia coli (strain K12) OX=83333 GN=uhpA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"7.822"	"10"	"2"	"5"	"2"	"196"	"20.9"	"6.10"	"8.58"	"2"	"0.947"	"0.946"	"0.894"	"1.066"	"0.588"	"0.561"	"0.376"	"0.418"	"0.140"	"0.213"	"0.078"	"0.119"	"0.164"	"0.148"	"0.236"	"0.192"	"0.050"	"0.095"	"76.4"	"156.8"	"72.4"	"148.4"	"68.3"	"167.2"	"45.0"	"88.0"	"28.7"	"65.5"	"10.7"	"33.4"	"6.0"	"18.6"	"12.6"	"23.3"	"18.0"	"30.1"	"3.9"	"14.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6392446714803600422"	"False"	"High"	"IsMasterProtein"	"P37128"	"GDP-mannose pyrophosphatase OS=Escherichia coli (strain K12) OX=83333 GN=nudK PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"7.804"	"15"	"2"	"3"	"2"	"191"	"21.7"	"4.94"	"1.97"	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"1"	""
